FECHA HECHO;COD_DEPTO;DEPARTAMENTO;COD_MUNI;MUNICIPIO;CANTIDAD;AÑO;AÑO_MES;DIA;AÑO_SEMANA
2023-03-06;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;6;2023-W10
2023-03-07;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;7;2023-W10
2023-03-07;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;7;2023-W10
2023-03-08;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;8;2023-W10
2023-03-08;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;8;2023-W10
2023-03-10;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;10;2023-W10
2023-03-11;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;11;2023-W10
2023-03-11;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;11;2023-W10
2023-03-11;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;11;2023-W10
2023-03-12;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;12;2023-W11
2023-03-13;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;13;2023-W11
2023-03-13;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;13;2023-W11
2023-03-13;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;13;2023-W11
2023-03-14;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;14;2023-W11
2023-03-14;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;14;2023-W11
2023-03-15;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;15;2023-W11
2023-03-15;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;15;2023-W11
2023-03-16;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;16;2023-W11
2023-03-16;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;16;2023-W11
2023-03-18;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;18;2023-W11
2023-03-19;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;19;2023-W12
2023-03-19;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;19;2023-W12
2023-03-20;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;20;2023-W12
2023-03-20;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;20;2023-W12
2023-03-20;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;20;2023-W12
2023-03-21;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;21;2023-W12
2023-03-22;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;22;2023-W12
2023-03-23;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;23;2023-W12
2023-03-23;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;23;2023-W12
2023-03-24;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;24;2023-W12
2023-03-25;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;25;2023-W12
2023-03-25;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;25;2023-W12
2023-03-25;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;25;2023-W12
2023-03-28;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;28;2023-W13
2023-03-29;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;29;2023-W13
2023-03-29;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;29;2023-W13
2023-03-30;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;30;2023-W13
2023-03-31;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;31;2023-W13
2023-03-31;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;31;2023-W13
2023-03-31;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;31;2023-W13
2023-04-01;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-04;1;2023-W13
2023-04-02;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-04;2;2023-W14
2023-04-02;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-04;2;2023-W14
2023-04-03;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-04;3;2023-W14
2023-04-04;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-04;4;2023-W14
2023-04-04;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-04;4;2023-W14
2023-04-05;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-04;5;2023-W14
2023-04-06;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-04;6;2023-W14
2023-04-06;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-04;6;2023-W14
2023-04-06;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-04;6;2023-W14
2023-04-08;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-04;8;2023-W14
2023-04-08;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-04;8;2023-W14
2023-04-08;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-04;8;2023-W14
2023-04-08;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-04;8;2023-W14
2023-04-08;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-04;8;2023-W14
2023-04-09;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-04;9;2023-W15
2023-04-09;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-04;9;2023-W15
2023-04-09;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-04;9;2023-W15
2023-04-10;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-04;10;2023-W15
2023-04-10;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-04;10;2023-W15
2023-04-11;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-04;11;2023-W15
2023-04-11;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-04;11;2023-W15
2023-04-11;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-04;11;2023-W15
2023-04-14;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-04;14;2023-W15
2023-04-14;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-04;14;2023-W15
2023-04-15;5;ANTIOQUIA;5001;MEDELLIN;3;2023;2023-04;15;2023-W15
2023-04-16;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-04;16;2023-W16
2023-04-16;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-04;16;2023-W16
2023-04-16;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-04;16;2023-W16
2023-04-18;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-04;18;2023-W16
2023-04-18;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-04;18;2023-W16
2023-04-18;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-04;18;2023-W16
2023-04-18;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-04;18;2023-W16
2023-04-19;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-04;19;2023-W16
2023-04-19;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-04;19;2023-W16
2023-04-20;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-04;20;2023-W16
2023-04-20;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-04;20;2023-W16
2023-04-20;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-04;20;2023-W16
2023-04-23;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-04;23;2023-W17
2023-04-24;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-04;24;2023-W17
2023-04-24;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-04;24;2023-W17
2023-04-24;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-04;24;2023-W17
2023-04-26;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-04;26;2023-W17
2023-04-27;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-04;27;2023-W17
2023-04-27;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-04;27;2023-W17
2023-04-28;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-04;28;2023-W17
2023-05-01;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-05;1;2023-W18
2023-05-01;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-05;1;2023-W18
2023-05-01;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-05;1;2023-W18
2023-05-02;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-05;2;2023-W18
2023-05-03;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-05;3;2023-W18
2023-05-03;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-05;3;2023-W18
2023-05-04;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-05;4;2023-W18
2023-05-05;5;ANTIOQUIA;5001;MEDELLIN;2;2023;2023-05;5;2023-W18
2023-05-05;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-05;5;2023-W18
2023-05-05;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-05;5;2023-W18
2023-05-05;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-05;5;2023-W18
2023-05-05;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-05;5;2023-W18
2023-05-06;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-05;6;2023-W18
2023-05-06;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-05;6;2023-W18
2023-05-07;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-05;7;2023-W19
2023-05-08;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-05;8;2023-W19
2023-05-08;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-05;8;2023-W19
2023-05-09;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-05;9;2023-W19
2023-05-09;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-05;9;2023-W19
2023-05-09;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-05;9;2023-W19
2023-05-09;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-05;9;2023-W19
2023-05-12;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-05;12;2023-W19
2023-05-14;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-05;14;2023-W20
2023-05-14;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-05;14;2023-W20
2023-05-16;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-05;16;2023-W20
2023-05-16;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-05;16;2023-W20
2023-05-16;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-05;16;2023-W20
2023-05-17;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-05;17;2023-W20
2023-05-18;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-05;18;2023-W20
2023-05-19;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-05;19;2023-W20
2023-05-19;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-05;19;2023-W20
2023-05-19;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-05;19;2023-W20
2023-05-19;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-05;19;2023-W20
2023-05-20;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-05;20;2023-W20
2023-05-21;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-05;21;2023-W21
2023-05-21;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-05;21;2023-W21
2023-05-22;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-05;22;2023-W21
2023-05-26;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-05;26;2023-W21
2023-05-27;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-05;27;2023-W21
2023-05-29;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-05;29;2023-W22
2023-05-29;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-05;29;2023-W22
2023-05-31;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-05;31;2023-W22
2023-06-02;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-06;2;2023-W22
2023-06-04;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-06;4;2023-W23
2023-06-04;5;ANTIOQUIA;5001;MEDELLIN;2;2023;2023-06;4;2023-W23
2023-06-04;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-06;4;2023-W23
2023-06-04;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-06;4;2023-W23
2023-06-04;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-06;4;2023-W23
2023-06-04;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-06;4;2023-W23
2023-06-04;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-06;4;2023-W23
2023-06-04;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-06;4;2023-W23
2023-06-05;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-06;5;2023-W23
2023-06-06;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-06;6;2023-W23
2023-06-07;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-06;7;2023-W23
2023-06-07;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-06;7;2023-W23
2023-06-07;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-06;7;2023-W23
2023-06-08;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-06;8;2023-W23
2023-06-08;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-06;8;2023-W23
2023-06-08;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-06;8;2023-W23
2023-06-10;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-06;10;2023-W23
2023-06-11;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-06;11;2023-W24
2023-06-15;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-06;15;2023-W24
2023-06-15;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-06;15;2023-W24
2023-06-16;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-06;16;2023-W24
2023-06-16;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-06;16;2023-W24
2023-06-17;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-06;17;2023-W24
2023-06-17;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-06;17;2023-W24
2023-06-18;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-06;18;2023-W25
2023-06-18;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-06;18;2023-W25
2023-06-18;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-06;18;2023-W25
2023-06-19;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-06;19;2023-W25
2023-06-19;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-06;19;2023-W25
2023-06-20;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-06;20;2023-W25
2023-06-20;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-06;20;2023-W25
2023-06-25;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-06;25;2023-W26
2023-06-25;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-06;25;2023-W26
2023-06-26;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-06;26;2023-W26
2023-06-28;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-06;28;2023-W26
2023-06-28;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-06;28;2023-W26
2023-06-28;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-06;28;2023-W26
2023-06-28;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-06;28;2023-W26
2023-06-29;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-06;29;2023-W26
2023-06-29;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-06;29;2023-W26
2023-06-29;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-06;29;2023-W26
2023-07-03;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-07;3;2023-W27
2023-07-03;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-07;3;2023-W27
2023-07-03;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-07;3;2023-W27
2023-07-04;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-07;4;2023-W27
2023-07-05;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-07;5;2023-W27
2023-07-05;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-07;5;2023-W27
2023-07-06;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-07;6;2023-W27
2023-07-13;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-07;13;2023-W28
2023-07-15;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-07;15;2023-W28
2023-07-15;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-07;15;2023-W28
2023-07-16;5;ANTIOQUIA;5001;MEDELLIN;2;2023;2023-07;16;2023-W29
2023-07-16;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-07;16;2023-W29
2023-07-16;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-07;16;2023-W29
2023-07-16;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-07;16;2023-W29
2023-07-16;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-07;16;2023-W29
2023-07-19;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-07;19;2023-W29
2023-07-19;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-07;19;2023-W29
2023-07-20;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-07;20;2023-W29
2023-07-22;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-07;22;2023-W29
2023-07-22;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-07;22;2023-W29
2023-07-22;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-07;22;2023-W29
2023-07-22;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-07;22;2023-W29
2023-07-23;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-07;23;2023-W30
2023-07-25;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-07;25;2023-W30
2023-07-25;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-07;25;2023-W30
2023-07-25;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-07;25;2023-W30
2023-07-26;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-07;26;2023-W30
2023-07-26;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-07;26;2023-W30
2023-07-26;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-07;26;2023-W30
2023-07-26;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-07;26;2023-W30
2023-07-27;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-07;27;2023-W30
2023-07-28;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-07;28;2023-W30
2023-07-28;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-07;28;2023-W30
2023-07-29;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-07;29;2023-W30
2023-07-29;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-07;29;2023-W30
2023-07-29;5;ANTIOQUIA;5001;MEDELLIN;2;2023;2023-07;29;2023-W30
2023-07-30;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-07;30;2023-W31
2023-07-31;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-07;31;2023-W31
2023-08-01;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-08;1;2023-W31
2023-08-01;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-08;1;2023-W31
2023-08-01;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-08;1;2023-W31
2023-08-01;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-08;1;2023-W31
2023-08-01;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-08;1;2023-W31
2023-08-01;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-08;1;2023-W31
2023-08-01;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-08;1;2023-W31
2023-08-02;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-08;2;2023-W31
2023-08-03;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-08;3;2023-W31
2023-08-04;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-08;4;2023-W31
2023-08-04;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-08;4;2023-W31
2023-08-04;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-08;4;2023-W31
2023-08-04;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-08;4;2023-W31
2023-08-05;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-08;5;2023-W31
2023-08-06;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-08;6;2023-W32
2023-08-06;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-08;6;2023-W32
2023-08-06;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-08;6;2023-W32
2023-08-07;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-08;7;2023-W32
2023-08-10;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-08;10;2023-W32
2023-08-10;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-08;10;2023-W32
2023-08-10;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-08;10;2023-W32
2023-08-10;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-08;10;2023-W32
2023-08-11;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-08;11;2023-W32
2023-08-11;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-08;11;2023-W32
2023-08-11;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-08;11;2023-W32
2023-08-15;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-08;15;2023-W33
2023-08-15;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-08;15;2023-W33
2023-08-15;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-08;15;2023-W33
2023-08-16;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-08;16;2023-W33
2023-08-21;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-08;21;2023-W34
2023-08-23;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-08;23;2023-W34
2023-08-24;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-08;24;2023-W34
2023-08-24;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-08;24;2023-W34
2023-08-24;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-08;24;2023-W34
2023-08-24;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-08;24;2023-W34
2023-08-25;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-08;25;2023-W34
2023-08-27;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-08;27;2023-W35
2023-08-27;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-08;27;2023-W35
2023-08-28;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-08;28;2023-W35
2023-08-28;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-08;28;2023-W35
2023-08-29;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-08;29;2023-W35
2023-08-29;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-08;29;2023-W35
2023-08-29;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-08;29;2023-W35
2023-09-01;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-09;1;2023-W35
2023-09-02;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-09;2;2023-W35
2023-09-03;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-09;3;2023-W36
2023-09-03;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-09;3;2023-W36
2023-09-04;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-09;4;2023-W36
2023-09-04;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-09;4;2023-W36
2023-09-05;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-09;5;2023-W36
2023-09-06;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-09;6;2023-W36
2023-09-07;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-09;7;2023-W36
2023-09-09;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-09;9;2023-W36
2023-09-10;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-09;10;2023-W37
2023-09-10;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-09;10;2023-W37
2023-09-12;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-09;12;2023-W37
2023-09-13;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-09;13;2023-W37
2023-09-13;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-09;13;2023-W37
2023-09-14;5;ANTIOQUIA;5001;MEDELLIN;2;2023;2023-09;14;2023-W37
2023-09-14;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-09;14;2023-W37
2023-09-15;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-09;15;2023-W37
2023-09-15;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-09;15;2023-W37
2023-09-15;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-09;15;2023-W37
2023-09-16;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-09;16;2023-W37
2023-09-16;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-09;16;2023-W37
2023-09-16;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-09;16;2023-W37
2023-09-17;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-09;17;2023-W38
2023-09-17;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-09;17;2023-W38
2023-09-18;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-09;18;2023-W38
2023-09-18;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-09;18;2023-W38
2023-09-19;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-09;19;2023-W38
2023-09-23;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-09;23;2023-W38
2023-09-23;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-09;23;2023-W38
2023-09-24;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-09;24;2023-W39
2023-09-24;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-09;24;2023-W39
2023-09-25;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-09;25;2023-W39
2023-09-26;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-09;26;2023-W39
2023-09-29;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-09;29;2023-W39
